,id,year,brand,model,description,price,odometer,bodytype,cylinder,volume,turbo,fueltype,hybrid,electric,state,url
119,OAG-AD-20969969,2022,alfa romeo,stelvio,veloce auto awd my22,98637,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20969969/?Cr=198
120,OAG-AD-20961427,2022,alfa romeo,stelvio,veloce auto awd my22,97490,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20961427/?Cr=204
121,OAG-AD-20536419,2021,alfa romeo,stelvio,veloce auto awd my21,95990,1454.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20536419/?Cr=205
122,SSE-AD-13390712,2018,alfa romeo,giulietta,veloce auto,39000,47245.0,hatch,4,1.75,True,petrol,False,False,VIC,/cars/details/2018-alfa-romeo-giulietta-veloce-auto/SSE-AD-13390712/?Cr=206
123,OAG-AD-20771743,2021,alfa romeo,stelvio,veloce auto awd my21,91450,3689.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20771743/?Cr=207
124,OAG-AD-20283947,2021,alfa romeo,stelvio,veloce auto awd my21,94990,6001.0,suv,4,2.0,True,petrol,False,False,QLD,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20283947/?Cr=208
125,SSE-AD-7339255,2005,alfa romeo,147,gta manual,21000,128000.0,hatch,6,3.2,False,petrol,False,False,VIC,/cars/details/2005-alfa-romeo-147-gta-manual/SSE-AD-7339255/?Cr=209
126,OAG-AD-20609163,2021,alfa romeo,giulia,sport auto my21,71990,7136.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-giulia-sport-auto-my21/OAG-AD-20609163/?Cr=210
127,OAG-AD-20454877,2021,alfa romeo,stelvio,veloce auto awd my21,95990,1400.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20454877/?Cr=211
128,OAG-AD-20983053,2021,alfa romeo,stelvio,veloce auto awd my21,95990,20.0,suv,4,2.0,True,petrol,False,False,ACT,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20983053/?Cr=212
129,SSE-AD-13383750,2004,alfa romeo,156,v6 manual my04,5000,273500.0,sedan,6,2.5,False,petrol,False,False,VIC,/cars/details/2004-alfa-romeo-156-v6-manual-my04/SSE-AD-13383750/?Cr=213
130,OAG-AD-20568556,2021,alfa romeo,stelvio,sport auto awd my21,76990,2100.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20568556/?Cr=214
131,OAG-AD-20912702,2013,alfa romeo,giulietta,distinctive auto my13,17990,78643.0,hatch,4,1.4,True,petrol,False,False,VIC,/cars/details/2013-alfa-romeo-giulietta-distinctive-auto-my13/OAG-AD-20912702/?Cr=216
132,OAG-AD-20856187,2021,alfa romeo,giulia,sport auto my21,70990,1580.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-giulia-sport-auto-my21/OAG-AD-20856187/?Cr=217
133,OAG-AD-20617591,2021,alfa romeo,stelvio,sport auto awd my21,75990,6181.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20617591/?Cr=218
134,OAG-AD-20826853,2021,alfa romeo,stelvio,veloce auto awd my21,95990,20.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20826853/?Cr=219
135,OAG-AD-20912459,2018,alfa romeo,stelvio,quadrifoglio auto awd,114990,35000.0,suv,6,2.9,True,petrol,False,False,VIC,/cars/details/2018-alfa-romeo-stelvio-quadrifoglio-auto-awd/OAG-AD-20912459/?Cr=220
136,OAG-AD-20572421,2021,alfa romeo,stelvio,sport auto awd my21,74990,128.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20572421/?Cr=221
137,OAG-AD-20970276,2017,alfa romeo,giulietta,veloce auto,30990,61114.0,hatch,4,1.75,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulietta-veloce-auto/OAG-AD-20970276/?Cr=222
138,OAG-AD-20451421,2021,alfa romeo,stelvio,veloce auto awd my21,95990,4435.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20451421/?Cr=223
139,OAG-AD-20611044,2018,alfa romeo,stelvio,ti auto awd,58830,31192.0,suv,4,2.0,True,petrol,False,False,ACT,/cars/details/2018-alfa-romeo-stelvio-ti-auto-awd/OAG-AD-20611044/?Cr=224
140,OAG-AD-20380565,2021,alfa romeo,stelvio,quadrifoglio auto awd my21,155000,10560.0,suv,6,2.9,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-quadrifoglio-auto-awd-my21/OAG-AD-20380565/?Cr=225
141,OAG-AD-20608303,2021,alfa romeo,stelvio,sport auto awd my21,77990,695.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20608303/?Cr=226
142,OAG-AD-20490281,2021,alfa romeo,stelvio,veloce auto awd my21,89990,7480.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20490281/?Cr=228
143,OAG-AD-20568343,2021,alfa romeo,stelvio,sport auto awd my21,74990,5200.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20568343/?Cr=229
144,SSE-AD-13052806,2007,alfa romeo,brera,jts manual,14900,78000.0,coupe,4,2.2,False,petrol,False,False,NSW,/cars/details/2007-alfa-romeo-brera-jts-manual/SSE-AD-13052806/?Cr=230
145,OAG-AD-20285595,2021,alfa romeo,stelvio,veloce auto awd my21,91990,2568.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20285595/?Cr=231
146,OAG-AD-20961441,2022,alfa romeo,giulia,veloce auto my22,86990,2022.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-giulia-veloce-auto-my22/OAG-AD-20961441/?Cr=232
147,OAG-AD-20536485,2021,alfa romeo,stelvio,veloce auto awd my21,94990,4.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20536485/?Cr=233
148,OAG-AD-20961423,2022,alfa romeo,stelvio,veloce auto awd my22,99990,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20961423/?Cr=234
149,OAG-AD-20536291,2021,alfa romeo,stelvio,veloce auto awd my21,95990,4316.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20536291/?Cr=235
150,OAG-AD-20636679,2021,alfa romeo,stelvio,sport auto awd my21,79490,1769.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20636679/?Cr=236
151,OAG-AD-20283957,2021,alfa romeo,stelvio,quadrifoglio auto awd my21,159990,3560.0,suv,6,2.9,True,petrol,False,False,TAS,/cars/details/2021-alfa-romeo-stelvio-quadrifoglio-auto-awd-my21/OAG-AD-20283957/?Cr=237
152,OAG-AD-20969629,2022,alfa romeo,giulia,veloce auto my22,87331,2022.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-giulia-veloce-auto-my22/OAG-AD-20969629/?Cr=240
153,OAG-AD-20631554,2013,alfa romeo,giulietta,progression auto my13,18990,55355.0,hatch,4,1.4,True,petrol,False,False,VIC,/cars/details/2013-alfa-romeo-giulietta-progression-auto-my13/OAG-AD-20631554/?Cr=241
154,OAG-AD-20617450,2021,alfa romeo,giulia,sport auto my21,65990,3565.0,sedan,4,2.0,True,petrol,False,False,NSW,/cars/details/2021-alfa-romeo-giulia-sport-auto-my21/OAG-AD-20617450/?Cr=242
155,SSE-AD-13390516,2011,alfa romeo,mito,qv manual my10,8500,94000.0,hatch,4,1.4,True,petrol,False,False,WA,/cars/details/2011-alfa-romeo-mito-qv-manual-my10/SSE-AD-13390516/?Cr=243
156,OAG-AD-20969630,2022,alfa romeo,stelvio,veloce auto awd my22,95138,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20969630/?Cr=244
157,OAG-AD-20858955,2021,alfa romeo,giulia,sport auto my21,64950,1140.0,sedan,4,2.0,True,petrol,False,False,WA,/cars/details/2021-alfa-romeo-giulia-sport-auto-my21/OAG-AD-20858955/?Cr=245
158,OAG-AD-20948844,2022,alfa romeo,stelvio,veloce auto awd my22,97490,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20948844/?Cr=246
159,OAG-AD-20819505,2014,alfa romeo,giulietta,distinctive jtd-m auto,13990,118704.0,hatch,4,2.0,True,diesel,False,False,VIC,/cars/details/2014-alfa-romeo-giulietta-distinctive-jtd-m-auto/OAG-AD-20819505/?Cr=247
160,OAG-AD-20312534,2021,alfa romeo,stelvio,veloce auto awd my21,79990,6070.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20312534/?Cr=248
161,OAG-AD-20962302,2022,alfa romeo,stelvio,veloce auto awd my22,99990,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20962302/?Cr=252
162,OAG-AD-20885614,2019,alfa romeo,stelvio,quadrifoglio auto awd,124990,8600.0,suv,6,2.9,True,petrol,False,False,VIC,/cars/details/2019-alfa-romeo-stelvio-quadrifoglio-auto-awd/OAG-AD-20885614/?Cr=253
163,SSE-AD-13349305,2013,alfa romeo,giulietta,distinctive auto my13,12900,90120.0,hatch,4,1.4,True,petrol,False,False,WA,/cars/details/2013-alfa-romeo-giulietta-distinctive-auto-my13/SSE-AD-13349305/?Cr=254
164,OAG-AD-20969968,2022,alfa romeo,stelvio,veloce auto awd my22,98637,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20969968/?Cr=255
165,OAG-AD-20477595,2021,alfa romeo,stelvio,sport auto awd my21,69974,6314.0,suv,4,2.0,True,petrol,False,False,ACT,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20477595/?Cr=256
166,OAG-AD-20902940,2020,alfa romeo,giulietta,veloce auto,44480,32817.0,hatch,4,1.75,True,petrol,False,False,VIC,/cars/details/2020-alfa-romeo-giulietta-veloce-auto/OAG-AD-20902940/?Cr=257
167,SSE-AD-13340982,2011,alfa romeo,giulietta,qv manual,12500,110000.0,hatch,4,1.7,True,petrol,False,False,VIC,/cars/details/2011-alfa-romeo-giulietta-qv-manual/SSE-AD-13340982/?Cr=258
168,OAG-AD-20948655,2022,alfa romeo,stelvio,veloce auto awd my22,95990,20.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20948655/?Cr=264
169,OAG-AD-20961436,2022,alfa romeo,stelvio,veloce auto awd my22,99990,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20961436/?Cr=265
170,OAG-AD-20961564,2022,alfa romeo,giulia,veloce auto my22,83290,20.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-giulia-veloce-auto-my22/OAG-AD-20961564/?Cr=266
171,OAG-AD-20730543,2017,alfa romeo,giulia,quadrifoglio auto,95982,59500.0,sedan,6,2.9,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulia-quadrifoglio-auto/OAG-AD-20730543/?Cr=267
172,OAG-AD-20383271,2021,alfa romeo,stelvio,veloce auto awd my21,84888,14885.0,suv,4,2.0,True,petrol,False,False,WA,/cars/details/2021-alfa-romeo-stelvio-veloce-auto-awd-my21/OAG-AD-20383271/?Cr=268
173,OAG-AD-20980612,2022,alfa romeo,giulia,quadrifoglio auto my22,165490,2022.0,sedan,6,2.9,True,petrol,False,False,QLD,/cars/details/2022-alfa-romeo-giulia-quadrifoglio-auto-my22/OAG-AD-20980612/?Cr=269
174,SSE-AD-13317240,2014,alfa romeo,giulietta,progression manual,14500,59687.0,hatch,4,1.4,True,petrol,False,False,QLD,/cars/details/2014-alfa-romeo-giulietta-progression-manual/SSE-AD-13317240/?Cr=270
175,OAG-AD-20774812,2020,alfa romeo,giulia,veloce auto my20,74999,27613.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2020-alfa-romeo-giulia-veloce-auto-my20/OAG-AD-20774812/?Cr=271
176,OAG-AD-20845212,2018,alfa romeo,giulia,veloce auto,54999,50931.0,sedan,4,2.0,True,petrol,False,False,TAS,/cars/details/2018-alfa-romeo-giulia-veloce-auto/OAG-AD-20845212/?Cr=272
177,SSE-AD-12484104,1974,alfa romeo,2000,gt veloce manual,59500,29000.0,coupe,4,2000.0,False,petrol,False,False,VIC,/cars/details/1974-alfa-romeo-2000-gt-veloce-manual/SSE-AD-12484104/?Cr=273
178,SSE-AD-13207211,2006,alfa romeo,spider,jts manual,19000,107658.0,convertible,4,2.2,False,petrol,False,False,NSW,/cars/details/2006-alfa-romeo-spider-jts-manual/SSE-AD-13207211/?Cr=276
179,OAG-AD-20748050,2017,alfa romeo,giulia,quadrifoglio auto,114830,23766.0,sedan,6,2.9,True,petrol,False,False,ACT,/cars/details/2017-alfa-romeo-giulia-quadrifoglio-auto/OAG-AD-20748050/?Cr=277
180,SSE-AD-13162023,2013,alfa romeo,mito,distinctive auto,14000,76000.0,hatch,4,1.4,True,petrol,False,False,VIC,/cars/details/2013-alfa-romeo-mito-distinctive-auto/SSE-AD-13162023/?Cr=278
181,SSE-AD-7439104,2009,alfa romeo,brera,jts selespeed auto,26900,80000.0,coupe,4,2.2,False,petrol,False,False,NSW,/cars/details/2009-alfa-romeo-brera-jts-selespeed-auto/SSE-AD-7439104/?Cr=279
182,SSE-AD-13012033,2007,alfa romeo,159,jts ti auto,14900,119000.0,sedan,6,3.2,False,petrol,False,False,NSW,/cars/details/2007-alfa-romeo-159-jts-ti-auto/SSE-AD-13012033/?Cr=280
183,OAG-AD-20988417,2016,alfa romeo,giulietta,super auto,26990,33818.0,hatch,4,1.4,True,petrol,False,False,WA,/cars/details/2016-alfa-romeo-giulietta-super-auto/OAG-AD-20988417/?Cr=281
184,SSE-AD-13383669,2011,alfa romeo,mito,auto my10,6000,148500.0,hatch,4,1.4,True,petrol,False,False,VIC,/cars/details/2011-alfa-romeo-mito-auto-my10/SSE-AD-13383669/?Cr=282
185,SSE-AD-13204552,2002,alfa romeo,spider,twin spark manual,8800,155000.0,convertible,4,2.0,False,petrol,False,False,NSW,/cars/details/2002-alfa-romeo-spider-twin-spark-manual/SSE-AD-13204552/?Cr=283
186,OAG-AD-20494500,2015,alfa romeo,giulietta,distinctive auto,19888,38488.0,hatch,4,1.4,True,petrol,False,False,NSW,/cars/details/2015-alfa-romeo-giulietta-distinctive-auto/OAG-AD-20494500/?Cr=284
187,OAG-AD-21000614,2022,alfa romeo,stelvio,veloce auto awd my22,95700,2022.0,suv,4,2.0,True,petrol,False,False,WA,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-21000614/?Cr=285
188,SSE-AD-13189971,2017,alfa romeo,giulia,veloce auto,46500,70000.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulia-veloce-auto/SSE-AD-13189971/?Cr=286
189,SSE-AD-12938496,2015,alfa romeo,4c,launch edition auto,149960,500.0,coupe,4,1.7,True,petrol,False,False,VIC,/cars/details/2015-alfa-romeo-4c-launch-edition-auto/SSE-AD-12938496/?Cr=288
190,SSE-AD-13208934,2018,alfa romeo,giulia,veloce auto,49000,64000.0,sedan,4,2.0,True,petrol,False,False,NSW,/cars/details/2018-alfa-romeo-giulia-veloce-auto/SSE-AD-13208934/?Cr=289
191,OAG-AD-20921297,1984,alfa romeo,alfetta,gtv manual,42888,60321.0,coupe,4,2.0,False,petrol,False,False,VIC,/cars/details/1984-alfa-romeo-alfetta-gtv-manual/OAG-AD-20921297/?Cr=290
192,OAG-AD-19922794,2021,alfa romeo,stelvio,sport auto awd my21,69888,11921.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-19922794/?Cr=291
193,SSE-AD-13301969,2010,alfa romeo,159,jtd auto my09,11900,117000.0,sedan,5,2.4,True,diesel,False,False,NSW,/cars/details/2010-alfa-romeo-159-jtd-auto-my09/SSE-AD-13301969/?Cr=292
194,SSE-AD-13376599,2019,alfa romeo,giulia,veloce auto my19,55700,61000.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2019-alfa-romeo-giulia-veloce-auto-my19/SSE-AD-13376599/?Cr=293
195,OAG-AD-20436389,2015,alfa romeo,4c,auto,95000,8544.0,coupe,4,1.7,True,petrol,False,False,WA,/cars/details/2015-alfa-romeo-4c-auto/OAG-AD-20436389/?Cr=294
196,OAG-AD-20931850,2022,alfa romeo,stelvio,veloce auto awd my22,94888,2022.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20931850/?Cr=295
197,SSE-AD-13370392,2007,alfa romeo,159,jts manual,16000,159597.0,sedan,6,3.2,False,petrol,False,False,NSW,/cars/details/2007-alfa-romeo-159-jts-manual/SSE-AD-13370392/?Cr=296
198,SSE-AD-12264356,2006,alfa romeo,brera,v6 manual,38990,127781.0,coupe,6,3.2,False,petrol,False,False,NSW,/cars/details/2006-alfa-romeo-brera-v6-manual/SSE-AD-12264356/?Cr=297
199,OAG-AD-20708756,2017,alfa romeo,giulietta,super manual,19990,74772.0,hatch,4,1.4,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulietta-super-manual/OAG-AD-20708756/?Cr=300
200,SSE-AD-12749493,2020,alfa romeo,giulia,veloce auto my20,62900,25000.0,sedan,4,2.0,True,petrol,False,False,QLD,/cars/details/2020-alfa-romeo-giulia-veloce-auto-my20/SSE-AD-12749493/?Cr=301
201,SSE-AD-12128817,2007,alfa romeo,159,jtd auto,25000,38435.0,sedan,4,1.9,True,diesel,False,False,VIC,/cars/details/2007-alfa-romeo-159-jtd-auto/SSE-AD-12128817/?Cr=302
202,SSE-AD-7374744,2015,alfa romeo,giulietta,quadrifoglio verde auto,26990,40000.0,hatch,4,1.8,True,petrol,False,False,NSW,/cars/details/2015-alfa-romeo-giulietta-quadrifoglio-verde-auto/SSE-AD-7374744/?Cr=303
203,OAG-AD-20567357,2021,alfa romeo,stelvio,sport auto awd my21,77500,1051.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2021-alfa-romeo-stelvio-sport-auto-awd-my21/OAG-AD-20567357/?Cr=304
204,SSE-AD-13215690,2018,alfa romeo,giulia,veloce auto,49999,54000.0,sedan,4,2.0,True,petrol,False,False,NSW,/cars/details/2018-alfa-romeo-giulia-veloce-auto/SSE-AD-13215690/?Cr=305
205,SSE-AD-13372262,2014,alfa romeo,giulietta,distinctive jtd-m auto,16999,122000.0,hatch,4,2.0,True,diesel,False,False,VIC,/cars/details/2014-alfa-romeo-giulietta-distinctive-jtd-m-auto/SSE-AD-13372262/?Cr=306
206,SSE-AD-12766635,2007,alfa romeo,gt,jts manual,8000,72620.0,coupe,4,2.0,False,petrol,False,False,NSW,/cars/details/2007-alfa-romeo-gt-jts-manual/SSE-AD-12766635/?Cr=307
207,SSE-AD-13371513,2013,alfa romeo,giulietta,progression auto my13,14500,36016.0,hatch,4,1.4,True,petrol,False,False,QLD,/cars/details/2013-alfa-romeo-giulietta-progression-auto-my13/SSE-AD-13371513/?Cr=308
208,OAG-AD-20955731,2022,alfa romeo,giulia,veloce auto my22,False,2022.0,sedan,4,2.0,True,petrol,False,False,NSW,/cars/details/2022-alfa-romeo-giulia-veloce-auto-my22/OAG-AD-20955731/?Cr=309
209,SSE-AD-7420001,2011,alfa romeo,giulietta,distinctive manual,9999,154000.0,hatch,4,1.4,True,petrol,False,False,WA,/cars/details/2011-alfa-romeo-giulietta-distinctive-manual/SSE-AD-7420001/?Cr=310
210,SSE-AD-13369935,1998,alfa romeo,gtv,v6 manual,16000,193000.0,coupe,6,3.0,False,petrol,False,False,TAS,/cars/details/1998-alfa-romeo-gtv-v6-manual/SSE-AD-13369935/?Cr=312
211,OAG-AD-20945702,2017,alfa romeo,giulia,veloce auto,54888,19254.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulia-veloce-auto/OAG-AD-20945702/?Cr=313
212,OAG-AD-20926162,2021,alfa romeo,giulia,veloce auto my21,72990,10733.0,sedan,4,2.0,True,petrol,False,False,QLD,/cars/details/2021-alfa-romeo-giulia-veloce-auto-my21/OAG-AD-20926162/?Cr=314
213,OAG-AD-20985873,2022,alfa romeo,stelvio,veloce auto awd my22,97756,2022.0,suv,4,2.0,True,petrol,False,False,ACT,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20985873/?Cr=315
214,OAG-AD-20933859,2022,alfa romeo,stelvio,veloce auto awd my22,96888,2022.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20933859/?Cr=316
215,OAG-AD-20956266,2014,alfa romeo,giulietta,quadrifoglio verde auto,25830,85929.0,hatch,4,1.8,True,petrol,False,False,NSW,/cars/details/2014-alfa-romeo-giulietta-quadrifoglio-verde-auto/OAG-AD-20956266/?Cr=317
216,OAG-AD-20931309,2022,alfa romeo,stelvio,veloce auto awd my22,98888,2022.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20931309/?Cr=318
217,OAG-AD-20689680,2007,alfa romeo,159,jtd auto,8990,158500.0,sedan,5,2.4,True,diesel,False,False,NSW,/cars/details/2007-alfa-romeo-159-jtd-auto/OAG-AD-20689680/?Cr=324
218,SSE-AD-12228580,2001,alfa romeo,gtv,v6 manual,22000,141500.0,coupe,6,3.0,False,petrol,False,False,TAS,/cars/details/2001-alfa-romeo-gtv-v6-manual/SSE-AD-12228580/?Cr=325
219,SSE-AD-12665979,2009,alfa romeo,spider,jts selespeed auto,25000,88000.0,convertible,4,2.2,False,petrol,False,False,NSW,/cars/details/2009-alfa-romeo-spider-jts-selespeed-auto/SSE-AD-12665979/?Cr=326
220,OAG-AD-20962091,2013,alfa romeo,giulietta,progression manual my13,12999,115545.0,hatch,4,1.4,True,petrol,False,False,NSW,/cars/details/2013-alfa-romeo-giulietta-progression-manual-my13/OAG-AD-20962091/?Cr=327
221,OAG-AD-20956128,2022,alfa romeo,stelvio,veloce auto awd my22,96888,20.0,suv,4,2.0,True,petrol,False,False,NSW,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20956128/?Cr=328
222,OAG-AD-20985875,2022,alfa romeo,stelvio,veloce auto awd my22,94995,2022.0,suv,4,2.0,True,petrol,False,False,VIC,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20985875/?Cr=329
223,OAG-AD-20935722,2022,alfa romeo,stelvio,veloce auto awd my22,98888,2022.0,suv,4,2.0,True,petrol,False,False,SA,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20935722/?Cr=330
224,OAG-AD-20953252,2017,alfa romeo,giulia,auto,43990,54022.0,sedan,4,2.0,True,petrol,False,False,VIC,/cars/details/2017-alfa-romeo-giulia-auto/OAG-AD-20953252/?Cr=331
225,OAG-AD-20839435,2017,alfa romeo,stelvio,first edition auto awd,49990,88188.0,suv,4,2.2,True,diesel,False,False,VIC,/cars/details/2017-alfa-romeo-stelvio-first-edition-auto-awd/OAG-AD-20839435/?Cr=336
226,SSE-AD-13362966,1989,alfa romeo,alfa,75 twin spark manual,28990,265270.0,sedan,4,2.0,False,petrol,False,False,VIC,/cars/details/1989-alfa-romeo-alfa-75-twin-spark-manual/SSE-AD-13362966/?Cr=337
227,OAG-AD-20893560,2019,alfa romeo,stelvio,quadrifoglio auto awd,139990,28563.0,suv,6,2.9,True,petrol,False,False,VIC,/cars/details/2019-alfa-romeo-stelvio-quadrifoglio-auto-awd/OAG-AD-20893560/?Cr=338
228,SSE-AD-13101921,1977,alfa romeo,spider,2000 veloce manual,42000,21856.0,convertible,4,2.0,False,petrol,False,False,WA,/cars/details/1977-alfa-romeo-spider-2000-veloce-manual/SSE-AD-13101921/?Cr=339
229,SSE-AD-13329106,2013,alfa romeo,giulietta,progression manual my13,16000,41158.0,hatch,4,1.4,True,petrol,False,False,TAS,/cars/details/2013-alfa-romeo-giulietta-progression-manual-my13/SSE-AD-13329106/?Cr=340
230,SSE-AD-13197039,2019,alfa romeo,stelvio,quadrifoglio auto awd,119999,9500.0,suv,6,2.9,True,petrol,False,False,VIC,/cars/details/2019-alfa-romeo-stelvio-quadrifoglio-auto-awd/SSE-AD-13197039/?Cr=341
231,OAG-AD-20934907,2014,alfa romeo,giulietta,distinctive auto,17990,88226.0,hatch,4,1.4,True,petrol,False,False,SA,/cars/details/2014-alfa-romeo-giulietta-distinctive-auto/OAG-AD-20934907/?Cr=342
232,OAG-AD-20792631,2019,alfa romeo,stelvio,quadrifoglio auto awd,115888,19164.0,suv,6,2.9,True,petrol,False,False,NSW,/cars/details/2019-alfa-romeo-stelvio-quadrifoglio-auto-awd/OAG-AD-20792631/?Cr=343
233,SSE-AD-13271603,2018,alfa romeo,giulia,quadrifoglio auto,107999,14900.0,sedan,6,2.9,True,petrol,False,False,NSW,/cars/details/2018-alfa-romeo-giulia-quadrifoglio-auto/SSE-AD-13271603/?Cr=344
234,OAG-AD-20955394,2022,alfa romeo,giulia,quadrifoglio auto my22,160256,2022.0,sedan,6,2.9,True,petrol,False,False,NSW,/cars/details/2022-alfa-romeo-giulia-quadrifoglio-auto-my22/OAG-AD-20955394/?Cr=345
235,OAG-AD-20935039,2022,alfa romeo,stelvio,veloce auto awd my22,98888,2022.0,suv,4,2.0,True,petrol,False,False,SA,/cars/details/2022-alfa-romeo-stelvio-veloce-auto-awd-my22/OAG-AD-20935039/?Cr=348
236,OAG-AD-20748860,2003,alfa romeo,spider,twin spark veloce manual,13990,140912.0,convertible,4,2.0,False,petrol,False,False,NSW,/cars/details/2003-alfa-romeo-spider-twin-spark-veloce-manual/OAG-AD-20748860/?Cr=349
237,SSE-AD-12682851,2001,alfa romeo,spider,twin spark luxury manual,16750,134000.0,convertible,4,2.0,False,petrol,False,False,SA,/cars/details/2001-alfa-romeo-spider-twin-spark-luxury-manual/SSE-AD-12682851/?Cr=350
